"Ativo","Nome","CNPJ","codigo ambima","classificacaoão|Anbima","Gestora|","Administradora","Link para o|regulamento (antigo)","Tipo de|investidor","Taxa de|Adm| max|em % a.a.","Investimento|no Exterior","Benchmark","t-zero","t-limite","patrimonio ","Pat|Medio|12 meses|em milhares","Pat|vs Media|de 12 meses|em %","Cota|||em reais","Cota|Maxima em|12 meses|em reais","Data|da Cota|Maxima|12 meses","Cota Atual|vs|Max 12 meses|em %","Media de|Cotistas|1 mês|em unidades","Captação|Liquida|no Mis|em milhares","Captação|Liquida|no Ano|em milhares","Captação|Liquida|em 12 meses|em milhares","Retorno|1 mês||em %","Premio|vs IBOV|1 mês|em dif. de p.p.","Retorno|3 meses||em %","Premio|vs IBOV|3 meses|em dif. de p.p.","Retorno|6 meses||em %","Preio|vs IBOV|6 meses|em dif. de p.p.","Retorno|12 meses||em %","Premio|vs IBOV|12 meses|em dif. de p.p.","Retorno|24 meses||em %","Premio|vs IBOV|24 meses|em dif. de p.p.","Retorno|36 meses||em %","Premio|vs IBOV|36 meses|em dif. de p.p.","Retorno|no mês||em %","Premio|vs IBOV|no mês|em dif. de p.p.","Retorno|no ano||em %","Premio|vs IBOV|no ano|em dif. de p.p.","Retorno|desde o|Inicio|em %","Premio Medio Anual|vs IBOV|do Inicio|em dif. de p.p.","Data do|Inicio da Serie","Volatilidade|12 meses||em %","Sharpe|12 meses||em unidades","VAR 95%|p/ 1 dia|(últ. 12 meses)|em %","Max Retorno|Mensal|(últ. 12 meses)|em %","Max Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Min Retorno|Mensal|(últ. 12 meses)|em %","Min Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Meses|Positivos|(últ. 12 meses)|em unidades","Meses|Negativos|(últ. 12 meses)|em unidades","Meses acima|do IBOV|(últ. 12 meses)|em unidades","Meses abaixo|do IBOV|(últ. 12 meses)|em unidades","Perda Maxima||(últ. 12 meses)|em %","Data|do Pico|Perda Maxima","Data|do Fundo|Perda Maxima","Tempo de|Recuperação|Perda Maxima|em dias úteis","Data de|Recuperação|Perda Maxima","Data da|Carteira|Aberta","Alocação em|Titulos Publicos|(1)|em %","Alocação em|Compromissadas|(2)|em %","Alocação em|Debentures|(3)|em %","Alocação em|Dep. a Prazo|(4)|em %","Alocação|Renda Fixa|(1+2+3+4)|em %","Alocação em|Ações|(5)|em %","Alocação em|BDR's|(6)|em %","Alocação em|UNIT's|(7)|em %","Alocação em|Emp. Cedidos|(8)|em %","Alocação em|Emp. Recebidos|(9)|em %","Alocação NET|em R. Variavel|(5+6+7+8-9)|em %","Alocação em|Investimentos|no Exterior|em %","Alocação em|Cotas de|Fundos|em %","1º Maior|Investimento||em %","1º Maior|Investimento|","2º Maior|Investimento||em %","2º Maior|Investimento|","3º Maior|Investimento||em %","3º Maior|Investimento|","Soma dos 3|Maiores|Investimento|em %"
"523992<BraNa>","Indie II Master FIA","35646113000143","523992","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=35646113000143","Não Há Restrição",0.66,"Até 40 %","Não se Aplica","2019-12-27","2023-03-09",4083.72853,7675.7773242,53.202800935,0.6428384,0.8548799,"2022-04-01",75.196340445,1,-1109.39736,-1122.97913,-5563.47041,0.15135536669,2.8704675068,-2.1845266625,0.092612492335,-14.334312895,-7.8969187663,-15.319464189,-12.941779754,-35.615533517,-29.993153978,-18.450655001,-40.531064262,1.1501762234,1.0174616149,-4.0948085837,0.15490846081,-35.71616,-9.7303247973,"2019-12-27",26.86754954,-1.0197184254,2.7703273109,10.307492743,4.1443471941,-13.565815401,-6.3020131521,6,6,4,8,-28.307847687,"2022-04-01","2023-03-01","-","-","2022-11-30",0,7.7660912766,0,0,7.7660912766,85.332724623,2.0414205349,5.405095081,0,0,92.779240239,0,0,9.4271883489,"Eneva ON - Ações",7.7660912766,"NTN-B 760199 2025-05-15 - Operações compromissadas",7.5022901087,"Btgp Banco UNT - Ações",24.695569734
"325317<BraNa>","Indie Master FIA","17335645000188","325317","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=17335645000188","Não Há Restrição",0.66,"Não se Aplica","Não se Aplica","2012-12-28","2023-03-09",420862.0981,576633.62114,72.986049143,3.405485,4.351064,"2022-04-01",78.267867354,2,-3911.93753,-39523.29645,-316390.74951,-0.063527654765,2.6555844854,-1.7021322779,0.5750068769,-12.69274178,-6.2553476515,-11.668647678,-9.6502022378,-32.30151818,-26.679138641,-13.637146451,-35.717555713,0.95729160166,0.82457699318,-3.9132357103,0.33648133422,240.5485,7.2303968807,"2012-12-28",26.573457832,-0.91940854266,2.7402043774,10.679127054,4.5159815059,-13.6046268,-5.642855279,6,6,4,8,-25.936559426,"2022-04-01","2022-06-23","-","-","2022-11-30",0,7.7597818786,0,0,7.7597818786,85.602815964,1.8114258836,5.4094159502,0,0,92.823657798,0,0,9.4119927336,"Eneva ON - Ações",7.7597818786,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.6857883583,"Btgp Banco UNT - Ações",23.857562971
"633860<BraNa>","Indie Pipe II FIA","40982906000173","633860","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40982906000173","Não Há Restrição",0.5,"Até 40 %","IPCA","2021-04-09","2023-03-09",2101.92013,2253.1994297,93.286022634,0.2108861,0.3601,"2022-09-08",58.563204665,9,0,0,0,30.360155256,33.079267396,15.163984335,17.441123491,-37.89388372,-31.456489591,-38.347384663,-46.60141032,"-","-","-","-",9.684380466,9.5516658576,20.25223271,24.501949755,-78.91139,-49.884690381,"2021-04-09",107.64370056,-0.2484508312,11.394983897,67.338881487,61.175735938,-31.03796963,-26.06058336,5,7,5,7,-66.963870493,"2022-03-10","2022-06-29","-","-","2022-11-30",0,3.6258903006,0,0,3.6258903006,80.011546262,0,0,0,0,80.011546262,0,0,80.011546262,"Tenda ON - Ações",16.5521402,"Tenda ON - Opç compra - posiç titulares",3.6258903006,"NTN-B 760199 2025-05-15 - Operações compromissadas",100.18957676
"589438<BraNa>","Indie Pipe III FIA","41673186000127","589438","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=41673186000127","Não Há Restrição",0.5,"Até 40 %","IPCA","2021-05-14","2023-03-09",3844.55508,4324.4624012,88.902497543,0.1405687,0.2196232,"2022-04-04",64.004485865,69,0,0,0,-6.067606289,-3.3484941489,2.1303941903,4.4075333451,2.4860216872,8.9234158159,-23.260684071,-19.820689312,"-","-","-","-",6.7204031679,6.5876885594,0.058510960116,4.3082280046,-85.94313,-58.118194119,"2021-05-14",60.149392782,-0.37929828628,6.3087273459,12.75592396,7.9723862391,-28.264305258,-16.761385334,5,7,6,6,-44.766536504,"2022-04-04","2023-03-02","-","-","2022-11-30",0,2.5639663893,0,0,2.5639663893,97.469413307,0,0,0,0,97.469413307,0,0,97.469413307,"Getninjas ON - Ações",2.5639663893,"NTN-B 760199 2025-05-15 - Operações compromissadas",0.085990393333,"Valores a receber  - Valores a receber",100.11937009
"539546<BraNa>","Infinity Acoes Fc FIA","33289698000166","539546","Ações Livre","Infinity Asset","Rji Ctvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=33289698000166","Não Há Restrição",2.3,"Até 20 %","IBOVESPA FECHAMENTO","2020-06-15","2023-03-08",6491.70693,6307.3202605,102.92337572,1.11992535,1.28806941,"2022-04-01",86.946040431,14,0,2.46313,2437.67637,-3.1064482172,-0.0040164084567,-0.19256454725,0.46825255649,-3.7633603621,-0.69253258907,-5.6403745984,-0.69620486156,-7.7423436343,-4.0616620999,"-","-",0.76630958338,-0.76648410504,-1.4583534407,1.4525607103,11.992535,-1.1870172613,"2020-06-15",19.078910451,-0.75470555028,1.9697773634,5.8188867844,2.0182926546,-10.020791524,-1.7950243075,7,5,7,5,-18.177035972,"2022-04-01","2022-07-14","-","-","2023-02-28",1.7754756937,0.02777824494,0.00589645936,0.19114148592,2.0002918839,85.196151747,0,3.2065995165,0,0,88.402751263,0,0.058565956481,13.243637851,"Vale ON - Ações",12.693645661,"Outras aplicações  - Outras aplicações",11.596782482,"Petrobras PN - Ações",37.534065995
"539511<BraNa>","Infinity Acoes Master FIA","33341984000123","539511","Ações Livre","Infinity Asset","Rji Ctvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=33341984000123","Não Há Restrição",0.5,"Até 20 %","IBOVESPA FECHAMENTO","2020-06-15","2023-03-08",6483.3467,6300.2947536,102.90545051,1.22106216,1.36412587,"2022-10-21",89.512426005,1,-16,-917,1382.68803,-2.9112654299,0.19116637886,0.45352168254,1.1143387863,-2.5212952585,0.54953251447,-2.5918300484,2.4127268729,-1.3050892847,2.3755922497,"-","-",0.83552055858,-0.69727312984,-1.0180492788,1.8928648722,22.106216,2.1719238262,"2020-06-15",19.146489194,-0.60505470403,1.9769570348,6.0604119433,2.1679069547,-9.8591698518,-1.6415731448,7,5,7,5,-17.599439777,"2022-04-01","2022-07-14",140,"2022-10-21","2023-02-28",1.7745133779,0.027763189006,0.0058932634526,0.19103788638,1.9992077167,85.149975051,0,3.2048615252,0,0,88.354836576,0,0.05853421347,13.23645974,"Vale ON - Ações",12.686765648,"Outras aplicações  - Outras aplicações",11.590496974,"Petrobras PN - Ações",37.513722363
"634611<BraNa>","Ing Saude e Biotech Sulamerica Fc FIA","42656497000140","634611","Ações Setoriais","Inter Asset Gestao de Recursos Ltda.","Inter Dtvm Ltda","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=42656497000140","Não Há Restrição",0.5,"Até 20 %","Não se Aplica","2022-01-19","2023-03-09",3147.01906,3955.1660935,79.567304775,0.62653353,1.0005115,"2022-04-04",62.621322194,85.333333333,-0.13837,-19.73128,14.11909,-13.885728174,-11.166616034,-12.621404596,-10.344265441,-25.394374418,-18.956980289,-33.861656991,-28.461213638,"-","-","-","-",-9.7969209037,-9.9296355122,-16.336164799,-12.086447754,-37.346647,-31.44043092,"2022-01-19",27.347330241,-1.5217054427,2.8171089683,9.5367346554,4.845595501,-16.922100553,-10.238960385,5,7,6,6,-37.378677806,"2022-04-04","2023-03-09","-","-","2023-02-28",0,6.2169312394,0,0,6.2169312394,80.384222836,14.515634941,0,0,0,94.899857777,0,0,21.984047866,"Rede D Or ON - Ações",20.151109988,"RaiaDrogasil ON - Ações",15.333083992,"Hapvida ON - Ações",57.468241847
"535826<BraNa>","Inove FIA","34644087000151","535826","Ações Livre","Galapagos Investments Solutions Ltda","Daycoval","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=34644087000151","Não Há Restrição",2.5,"Até 20 %","IBOVESPA","2020-03-31","2023-03-09",13823.30638,18199.771776,75.953185293,1.32451852,1.65359458,"2022-03-24",80.099350592,149.66666667,-128.04828,-1548.10358,-6073.46524,-3.2321952834,-0.51308314323,-1.0235205553,1.2536185995,-9.9130357022,-3.4756415735,-13.653999706,-7.0296310067,-16.161777947,-10.539398407,"-","-",0.48619617392,0.35348156543,-3.9589161929,0.2908008516,32.451852,-3.2936048561,"2020-03-31",18.885962078,-1.2376652241,1.9476892792,6.7114267691,6.0592943842,-11.744040281,-7.0455817242,5,7,4,8,-21.329152518,"2022-03-24","2022-12-16","-","-","2022-11-30",0,6.9366431043,0,0,6.9366431043,88.443471436,0,0,0,0,88.443471436,0,0,6.9366431043,"LFT 210100 2026-03-01 - Operações compromissadas",4.140162155,"Gerdau Met PN - Ações",4.1357667792,"Fer Heringer ON - Ações",15.212572038
"559822<BraNa>","Inove II Fc de FIA","36771669000124","559822","Ações Livre","Galapagos Investments Solutions Ltda","Daycoval","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=36771669000124","Não Há Restrição",3,"Não se Aplica","IBOVESPA","2020-10-30","2023-03-09",1286.65673,1363.0435295,94.395865001,0.84182814,1.0936156,"2022-04-04",76.976603113,2,0,0,5.3738299999,-2.0345069994,0.68460514076,1.7051559527,3.9822951076,-13.639472298,-7.2020781701,-12.280664315,-6.8094905933,-21.525677393,-15.903297854,"-","-",1.3326483037,1.1999336952,0.66343692688,4.9131539714,-15.817186,-12.023400401,"2020-10-30",24.554931801,-0.90671072752,2.528083973,8.6496630356,2.5846313749,-13.541630923,-6.433068849,6,6,5,7,-29.235677509,"2022-04-04","2022-12-19","-","-","2022-11-30",0.46893841287,3.1756917034,0,0,3.6446301163,74.878386705,0.050035370368,6.6639206711,13.315616353,0,94.9079591,1.1078223248,0.27981878245,5.4060187572,"Vulcabras ON - Ações",4.2059493645,"Klabin S/A UNT N2 - Ações",3.9575180576,"Btgp Banco UNT - Cert ou rec de dep de val mob",13.569486179
"578010<BraNa>","Inter Access Arbor Fc FIA Bdr Nivel 1","41036490000163","578010","Ações Livre","Inter Asset Gestao de Recursos Ltda.","Inter Dtvm Ltda","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=41036490000163","Não Há Restrição",0.5,"Até 40 %","Não se Aplica","2021-03-17","2023-03-09",3015.02931,3299.3497204,91.382531877,0.70550654,0.85489049,"2022-03-29",82.525954874,514,-0.22957,-62.5421,-710.13905001,-5.681120383,-2.9620082429,3.4819710336,5.7591101884,-0.91752331728,5.5198708114,-4.9372314645,-0.52710939881,"-","-","-","-",0.05608619922,-0.076628409261,6.3456213315,10.595338376,-29.449346,-11.03050277,"2021-03-17",29.491623721,-0.52070758941,3.0430351448,11.507044273,10.063850885,-12.191536917,-11.130838227,5,7,6,6,-26.960139655,"2022-03-29","2022-11-03","-","-","2023-02-28",18.740513417,4.9332350993,0,0,23.673748516,6.5140700121,54.34993965,0,0,0,60.864009662,14.485909831,0,13.630291003,"Microsoft Corp Com - Brazilian depos receipt BDR",8.7217824591,"Mastercard Inc Com A - Brazilian depos receipt BDR",8.5297550539,"Visa Inc Com A - Brazilian depos receipt BDR",30.881828516
"534099<BraNa>","Inter Access Atmos FIC FIA","36764134000126","534099","Ações Livre","Inter Asset Gestao de Recursos Ltda.","Inter Dtvm Ltda","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=36764134000126","Não Há Restrição",0.5,"Até 40 %","Não se Aplica","2020-03-27","2023-03-09",53442.34619,69549.641676,76.840577323,1.16309804,1.52111543,"2022-04-04",76.463496265,228.05555556,-170.55929,-10284.64877,-12517.02,-4.3999843665,-1.6808722264,-0.24126541803,2.0358737368,-13.982784251,-7.5453901226,-12.502615014,-8.4797003824,-23.794082734,-18.171703194,"-","-",-2.5279038124,-2.6606184209,-1.1291224553,3.1205945892,16.309804,-7.8299715076,"2020-03-27",23.558750062,-1.0155887694,2.4301398375,8.8717726039,4.1806334495,-13.590231312,-4.5787534569,4,8,4,8,-26.363358894,"2022-04-04","2023-01-03","-","-","2023-02-28",1.4633955298,5.7753662037,0,0,7.2387617335,59.340771846,0.41309086773,0.19831649267,4.9408216443,-4.2844145191,60.608586331,31.897610789,1.1367150194,28.097513792,"Atmos Fund Ltd / Cod: Fundo Off / Tipo: Outros / Ilhas Cayman  - Investimento no exterior",7.1771224971,"Equatorial ON - Ações",6.7383943289,"Eneva ON - Ações",42.013030618
"560121<BraNa>","Inter Access Bogari Value FIC FIA","39281116000181","560121","Ações Valor/Crescimento","Inter Asset Gestao de Recursos Ltda.","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39281116000181","Não Há Restrição",0.5,"Até 40 %","Não se Aplica","2020-11-12","2023-03-09",16850.41547,25324.832874,66.53712407,0.611163,0.9560351,"2022-04-01",63.926836996,285.44444444,-190.64745,-839.14491,-10340.88848,-5.9539869876,-3.2348748475,-6.7989351988,-4.521796044,-23.10699268,-16.669598551,-26.553501899,-22.297099519,-42.413027052,-36.790647513,"-","-",-3.4039981976,-3.5367128061,-9.8033810136,-5.5536639691,-38.8837,-20.2578245,"2020-11-12",26.880510552,-1.3383800563,2.7722789795,7.2402617496,2.0263394503,-13.396153244,-8.7097820225,4,8,3,9,-37.363460819,"2022-04-01","2023-03-03","-","-","2022-12-31",2.711005829,14.796129785,0,0,17.507135615,67.56229309,1.8001273106,11.547720165,1.8631817692,-0.9736454189,81.799676916,1.7397349177,0,10.278641644,"LTN 100000 2025-07-01 - Operações compromissadas",8.9212156448,"Vibra ON - Ações",7.5202690045,"Hapvida ON - Ações",26.720126293
"615781<BraNa>","Inter Access Constellation Fc FIA","42315927000160","615781","Ações Valor/Crescimento","Inter Asset Gestao de Recursos Ltda.","Inter Dtvm Ltda","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=42315927000160","Não Há Restrição",0.5,"Até 40 %","Não se Aplica","2021-10-13","2023-03-09",863.54163,1128.3798801,76.529336017,0.64664409,0.85269586,"2022-04-04",75.835256196,104.16666666,0.16648,-116.77722,-269.39118,-3.521426272,-0.80231413185,-1.8819551368,0.395184018,-12.265294968,-5.8279008402,-14.899745153,-10.564005421,"-","-","-","-",0.08643281144,-0.04628179704,-3.7626033223,0.48711372219,-35.335591,-21.367071054,"2021-10-13",24.559721288,-1.0430210227,2.5360490849,9.3124902487,3.8595049335,-12.072503841,-6.8082474558,5,7,6,6,-25.831889227,"2022-04-04","2023-03-02","-","-","2023-02-28",0,8.0871720534,0,0,8.0871720534,78.149342267,0,0,6.6138222856,0,84.763164553,4.9967961099,0,8.0871720534,"NTN-B 760199 2025-05-15 - Operações compromissadas",7.8621628094,"Equatorial ON - Ações",7.1545686439,"Eletrobras ON - Ações",23.103903507
"571938<BraNa>","Inter Access Velt FIC FIA","40150981000178","571938","Ações Livre","Inter Asset Gestao de Recursos Ltda.","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40150981000178","Não Há Restrição",0.5,"Até 40 %","Não se Aplica","2021-01-22","2023-03-09",5913.68302,9269.5429778,63.796921101,0.562993,0.7728205,"2022-04-01",72.849128614,65.666666667,-46.70546,-509.37812,-8191.2748,-3.9888768963,-1.2697647562,-4.0892883611,-1.8121492062,-16.658142401,-10.220748272,-17.468863166,-14.070561777,-38.681592094,-33.059212555,"-","-",-2.1159899952,-2.2487046037,-5.570883938,-1.3211668935,-43.7007,-18.605968755,"2021-01-22",22.269447796,-1.3109057101,2.299729053,8.2303445724,3.539205418,-12.348706745,-6.3970033937,5,7,4,8,-28.850567499,"2022-04-01","2023-03-03","-","-","2022-11-30",0,29.066165365,0,0,29.066165365,62.173267435,1.7787729492,0.92017651865,1.4745593658,0,66.346776269,4.1751306246,0,29.066165365,"NTN-B 760199 2025-05-15 - Operações compromissadas",7.1996521339,"Eneva ON - Ações",6.7479461443,"ItauUnibanco PN - Ações",43.013763643
"192414<BraNa>","Inter Selection Acoes Fc FIA","08815386000100","192414","Ações Índice Ativo","Inter Asset Gestao de Recursos Ltda.","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=08815386000100","Não Há Restrição",1.9,"Até 20 %","IBOVESPA FECHAMENTO","2007-08-10","2023-03-09",16953.49862,25264.508121,67.104012233,1.96013591,2.49832546,"2022-04-01",78.457988816,16875.555556,-181.26237,-1290.05777,-19910.33155,-2.9160971865,-0.19698504639,-1.7534652708,0.52367388398,-12.90773709,-6.470342962,-11.691025819,-7.3005635306,-25.641598143,-20.019218604,-6.8926563104,-28.973065572,-0.68041611776,-0.81313072624,-4.2144952593,0.03522178522,96.013591,-0.19372025799,"2007-08-10",22.687308814,-1.0133113989,2.3420710531,6.7071714371,2.0160322827,-11.236943698,-5.8407387685,4,8,6,6,-23.550147866,"2022-04-01","2023-03-02","-","-","2022-12-31",0.91230217192,12.070922729,0,0,12.9832249,72.319096325,1.1403918792,3.6247426217,4.446905093,-0.971267597,80.559868322,5.8406340149,0.81949381343,6.7030921348,"Equatorial ON - Ações",5.7647776725,"NTN-B 760199 2025-05-15 - Operações compromissadas",4.5177287331,"Localiza ON - Ações",16.98559854
"574937<BraNa>","Inter Valor FIA","39344840000107","574937","Ações Livre","Inter Asset Gestao de Recursos Ltda.","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39344840000107","Não Há Restrição",2.2,"Até 20 %","Não se Aplica","2020-11-23","2023-03-09",11308.55645,14558.316437,77.67763875,0.8303671,1.0538464,"2022-04-04",78.79393999,4260.3333333,-302.25348,181.83889,-7734.93255,-1.0239256487,1.6951864915,-1.9320181498,0.34512100501,-10.563818162,-4.1264240342,-11.007044911,-5.8098579579,-22.498674893,-16.876295354,"-","-",1.7152885581,1.5825739496,-4.0690586889,0.18065835565,-16.96329,-6.8530833828,"2020-11-23",22.892897987,-0.94365715696,2.3628104614,6.1386661251,2.9672716293,-11.490142589,-6.1418781195,7,5,5,7,-24.223046167,"2022-04-04","2023-03-03","-","-","2022-11-30",0,8.4482165471,0,0,8.4482165471,84.647757016,0,0,6.728224156,0,91.375981172,0,0,14.683977433,"Equatorial ON - Ações",12.482091024,"Vale ON - Ações",9.5199510526,"Wiz Co ON - Ações",36.68601951
"430595<BraNa>","Inter+ Ibovespa Ativo FIA","24874367000100","430595","Ações Índice Ativo","Interinvest Gestao de Investimentos Ltda","Cm Capital Markets Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=24874367000100","Não Há Restrição",2.75,"Não se Aplica","IBOVESPA MÉDIO","2016-10-11","2023-03-09",30575.0449,58292.865633,52.45074945,1.4596904935,3.9503464904,"2022-04-01",36.950948405,1755.0555556,-510.60883,-2475.33803,-33631.23081,-3.4167853917,-0.69767325158,-7.0287298066,-4.7515906517,-32.471049687,-26.033655559,-53.364717971,-48.29215739,-74.699410898,-69.077031359,-50.176426761,-72.256836023,-3.7034414661,-3.8361560746,-5.3048411916,-1.0551241471,40.615128339,-3.5276136896,"2016-10-11",45.60521575,-1.2522834975,4.6951786732,6.5507979269,4.0029308173,-21.762416723,-18.03879978,3,9,3,9,-63.049051595,"2022-04-01","2023-03-09","-","-","2022-11-30",0,22.066118876,0,0,22.066118876,86.338460494,0,0,0,-72.06911639,14.269344104,0,0,71.390803863,"Outras Oper Passivas e Exigib  - Outras oper passivas e exigib",22.066118876,"LTN 100000 2026-01-01 - Operações compromissadas",14.588569854,"Ferbasa PN - Ações",108.04549259
"596949<BraNa>","Invesco Greater China Eq Dolar Fc FIA Ie","41063334000191","596949","Ações Invest. no Exterior","BTG Pactual","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=41063334000191","Não Há Restrição",1,"> 67%","Não se Aplica","2021-06-17","2023-03-09",3998.51856,4098.0675402,97.570831148,0.6559387,0.7361654,"2023-01-27",89.102082222,23.611111111,50,73.41399,-392.45836,-10.030530755,-7.3114186156,-3.090347591,-0.81320843619,5.094246786,11.531640914,-3.4002035266,4.5297540973,"-","-","-","-",-2.2550933432,-2.3878079517,-2.0333709107,2.2163461338,-34.40613,-10.750378606,"2021-06-17",30.431702787,-0.34063131465,3.1551250935,26.581638641,29.641927645,-14.496654045,-19.94963936,5,7,6,6,-31.115102163,"2022-06-28","2022-11-01",133,"2023-01-05","2023-02-28",0.48472409064,1.5019312054,0,0,1.986655296,0,0,0,0,0,0,97.94583314,0,97.94583314,"Invesco Greater China Eq C Acc / Cod: Fundo Off / Tipo: Outros / Luxemburgo  - Investimento no exterior",2.625168067,"Valores a receber  - Valores a receber",0.66631582496,"NTN-B 760199 2026-08-15 - Operações compromissadas",101.23731703
"596957<BraNa>","Invesco Greater China Equity FIA Ie","42115133000153","596957","Ações Invest. no Exterior","BTG Pactual","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=42115133000153","Não Há Restrição",0.26,"> 67%","Não se Aplica","2021-06-17","2023-03-09",3945.8186,4072.1379777,96.897959293,0.6698318,0.7518401,"2023-01-27",89.092321625,1,50,56.41198,-490.89392,-10.067757465,-7.348645325,-2.8565320878,-0.57939293292,5.831817873,12.269212001,-2.1506265394,5.7914254728,"-","-","-","-",-2.2511663854,-2.3838809939,-1.8482224718,2.4014945727,-33.01682,-9.7935498191,"2021-06-17",30.609649183,-0.29897401129,3.1738043973,26.914657836,29.97494684,-14.485593984,-19.9385793,5,7,6,6,-30.969864694,"2022-06-28","2022-11-01",132,"2023-01-04","2022-11-30",0,0.67517162054,0,0,0.67517162054,0,0,0,0,0,0,99.247600626,0,99.247600626,"Invesco Greater China Eq C Acc / Cod: Fundo Off / Tipo: Outros / Luxemburgo  - Investimento no exterior",1.7864684492,"Valores a receber  - Valores a receber",0.67517162054,"NTN-B 760199 2026-08-15 - Operações compromissadas",101.70924069
"355895<BraNa>","Investfort Penedo FIA Ie","18300570000162","355895","Ações Invest. no Exterior","Investfort Gestao de Investimentos Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=18300570000162","Não Há Restrição",2.5,"Até 100%","IBOVESPA FECHAMENTO","2013-12-16","2023-03-09",241536.38407,227425.82933,106.20446445,7.0943119328,7.9712971,"2023-01-26",88.998212509,8,0,0,-907.6711,-1.7976886456,0.92142349449,-4.0628537182,-1.7857145634,16.246371644,22.683765773,-0.15774589692,9.0669730673,36.134906424,41.757285963,135.5081603,113.42775104,1.333060107,1.2003454985,-2.3213300678,1.9283869768,71.000809044,-2.4644550056,"2013-12-16",25.271314751,-0.29800685864,2.6161102998,16.978339573,20.038628577,-13.228899573,-6.358400495,7,5,7,5,-24.941697415,"2022-03-21","2022-07-14",182,"2022-12-09","2023-02-28",1.7152550174,4.7919786488,0.11961523156,0.0051151899801,6.6319640878,69.424039726,0.44975061788,0.83206242266,22.871634389,-1.9394856751,91.638001481,1.1196652529,0.2150648145,25.759579748,"Gerdau Met PN - Ações",19.030307927,"Vale ON - Emprest -acoes e TVM cedid",16.844253035,"Bradespar ON - Ações",61.63414071
